"module name","license","repository"
"@types/connect@3.4.38","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@4.1.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint-scope@3.7.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint@8.56.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree-jsx@1.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@0.0.39","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@1.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@4.19.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@5.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@4.17.23","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/graceful-fs@4.1.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/hammerjs@2.0.46","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/hast@2.3.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/hast@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/html-minifier-terser@6.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-errors@2.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-proxy@1.17.16","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-coverage@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-lib-report@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/istanbul-reports@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json5@0.0.29","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mdast@4.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@2.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node-forge@1.3.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@16.18.126","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prettier@2.7.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prismjs@1.26.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/prop-types@15.7.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/q@1.5.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.14.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ramda@0.27.66","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-native@0.70.19","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-transition-group@4.4.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@19.1.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/resolve@1.17.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/retry@0.12.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/retry@0.12.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/semver@7.7.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@0.17.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-index@1.9.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.15.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sockjs@0.3.36","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/stack-utils@2.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/trusted-types@2.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@2.0.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/urijs@1.19.25","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ws@8.18.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs-parser@21.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@15.0.19","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@16.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/yargs@17.0.33","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@typescript-eslint/eslint-plugin@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/experimental-utils@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/parser@5.62.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/scope-manager@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/type-utils@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/types@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/typescript-estree@5.62.0","BSD-2-Clause","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/utils@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@typescript-eslint/visitor-keys@5.62.0","MIT","https://github.com/typescript-eslint/typescript-eslint"
"@uiw/copy-to-clipboard@1.0.17","MIT","https://github.com/uiwjs/copy-to-clipboard"
"@uiw/react-markdown-preview@5.1.5","MIT","https://github.com/uiwjs/react-markdown-preview"
"@uiw/react-md-editor@4.0.8","MIT","https://github.com/uiwjs/react-md-editor"
"@ungap/structured-clone@1.3.0","ISC","https://github.com/ungap/structured-clone"
"@webassemblyjs/ast@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-buffer@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-numbers@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/leb128@1.13.2","Apache-2.0","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/utf8@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"abab@2.0.6","BSD-3-Clause","https://github.com/jsdom/abab"
"abort-controller@3.0.0","MIT","https://github.com/mysticatea/abort-controller"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts"
"acorn-globals@6.0.0","MIT","https://github.com/ForbesLindesay/acorn-globals"
"acorn-import-phases@1.0.4","MIT","https://github.com/nicolo-ribaudo/acorn-import-phases"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@7.2.0","MIT","https://github.com/acornjs/acorn"
"acorn@7.4.1","MIT","https://github.com/acornjs/acorn"
"acorn@8.15.0","MIT","https://github.com/acornjs/acorn"
"address@1.2.2","MIT","https://github.com/node-modules/address"
"adjust-sourcemap-loader@4.0.0","MIT","https://github.com/bholloway/adjust-sourcemap-loader"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base"
"agent-base@7.1.4","MIT","https://github.com/TooTallNate/proxy-agents"
"ajv-formats@2.1.1","MIT","https://github.com/ajv-validator/ajv-formats"
"ajv-keywords@3.5.2","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv-keywords@5.1.0","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv@6.12.6","MIT","https://github.com/ajv-validator/ajv"
"ajv@8.17.1","MIT","https://github.com/ajv-validator/ajv"
"anser@1.4.10","MIT","https://github.com/IonicaBizau/anser"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-fragments@0.2.1","MIT","https://github.com/zamotany/ansi-fragments"
"ansi-html-community@0.0.8","Apache-2.0","https://github.com/mahdyar/ansi-html-community"
"ansi-html@0.0.9","Apache-2.0","https://github.com/Tjatse/ansi-html"
"ansi-regex@4.1.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.2.0","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.1","MIT","https://github.com/chalk/ansi-styles"
"any-promise@1.3.0","MIT","https://github.com/kevinbeaty/any-promise"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"appdirsjs@1.2.7","MIT","https://github.com/codingjerk/appdirsjs"
"arg@5.0.2","MIT","https://github.com/vercel/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"aria-query@5.3.2","Apache-2.0","https://github.com/A11yance/aria-query"
"array-buffer-byte-length@1.0.2","MIT","https://github.com/inspect-js/array-buffer-byte-length"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten"
"array-includes@3.1.9","MIT","https://github.com/es-shims/array-includes"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"array.prototype.findlast@1.2.5","MIT","https://github.com/es-shims/Array.prototype.findLast"
"array.prototype.findlastindex@1.2.6","MIT","https://github.com/es-shims/Array.prototype.findLastIndex"
"array.prototype.flat@1.3.3","MIT","https://github.com/es-shims/Array.prototype.flat"
"array.prototype.flatmap@1.3.3","MIT","https://github.com/es-shims/Array.prototype.flatMap"
"array.prototype.reduce@1.0.8","MIT","https://github.com/es-shims/Array.prototype.reduce"
"array.prototype.tosorted@1.1.4","MIT","https://github.com/es-shims/Array.prototype.toSorted"
"arraybuffer.prototype.slice@1.0.4","MIT","https://github.com/es-shims/ArrayBuffer.prototype.slice"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"ast-types-flow@0.0.8","MIT","https://github.com/kyldvs/ast-types-flow"
"astral-regex@1.0.0","MIT","https://github.com/kevva/astral-regex"
"async-function@1.0.0","MIT","https://github.com/ljharb/async-function"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter"
"async@3.2.6","MIT","https://github.com/caolan/async"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit"
"at-least-node@1.0.0","ISC","https://github.com/RyanZim/at-least-node"
"autoprefixer@10.4.21","MIT","https://github.com/postcss/autoprefixer"
"available-typed-arrays@1.0.7","MIT","https://github.com/inspect-js/available-typed-arrays"
"axe-core@4.10.3","MPL-2.0","https://github.com/dequelabs/axe-core"
"axobject-query@4.1.0","Apache-2.0","https://github.com/A11yance/axobject-query"
"babel-jest@27.5.1","MIT","https://github.com/facebook/jest"
"babel-jest@29.7.0","MIT","https://github.com/jestjs/jest"
"babel-loader@8.4.1","MIT","https://github.com/babel/babel-loader"
"babel-plugin-istanbul@6.1.1","BSD-3-Clause","https://github.com/istanbuljs/babel-plugin-istanbul"
"babel-plugin-jest-hoist@27.5.1","MIT","https://github.com/facebook/jest"
"babel-plugin-jest-hoist@29.6.3","MIT","https://github.com/jestjs/jest"
"babel-plugin-macros@3.1.0","MIT","https://github.com/kentcdodds/babel-plugin-macros"
"babel-plugin-named-asset-import@0.3.8","MIT","https://github.com/facebook/create-react-app"
"babel-plugin-polyfill-corejs2@0.4.14","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-corejs3@0.13.0","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-polyfill-regenerator@0.6.5","MIT","https://github.com/babel/babel-polyfills"
"babel-plugin-syntax-hermes-parser@0.29.1","MIT","https://github.com/facebook/hermes"
"babel-plugin-transform-flow-enums@0.0.2","MIT","https://github.com/facebook/flow"
"babel-plugin-transform-react-remove-prop-types@0.4.24","MIT","https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types"
"babel-preset-current-node-syntax@1.2.0","MIT","https://github.com/nicolo-ribaudo/babel-preset-current-node-syntax"
"babel-preset-jest@27.5.1","MIT","https://github.com/facebook/jest"
"babel-preset-jest@29.6.3","MIT","https://github.com/jestjs/jest"
"babel-preset-react-app@10.1.0","MIT","https://github.com/facebook/create-react-app"
"bail@2.0.2","MIT","https://github.com/wooorm/bail"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch"
"bcp-47-match@2.0.3","MIT","https://github.com/wooorm/bcp-47-match"
"bfj@7.1.0","MIT","git+https://gitlab.com/philbooth/bfj"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bl@4.1.0","MIT","https://github.com/rvagg/bl"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird"
"body-parser@1.20.3","MIT","https://github.com/expressjs/body-parser"
"bonjour-service@1.3.0","MIT","https://github.com/onlxltd/bonjour-service"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"brace-expansion@1.1.12","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@2.0.2","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"browser-process-hrtime@1.0.0","BSD-2-Clause","https://github.com/kumavis/browser-process-hrtime"
"browserslist@4.25.4","MIT","https://github.com/browserslist/browserslist"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer@5.7.1","MIT","https://github.com/feross/buffer"
"builtin-modules@3.3.0","MIT","https://github.com/sindresorhus/builtin-modules"
"bundle-name@4.1.0","MIT","https://github.com/sindresorhus/bundle-name"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"call-bind-apply-helpers@1.0.2","MIT","https://github.com/ljharb/call-bind-apply-helpers"
"call-bind@1.0.8","MIT","https://github.com/ljharb/call-bind"
"call-bound@1.0.4","MIT","https://github.com/ljharb/call-bound"
"caller-callsite@2.0.0","MIT","https://github.com/sindresorhus/caller-callsite"
"caller-path@2.0.0","MIT","https://github.com/sindresorhus/caller-path"
"callsites@2.0.0","MIT","https://github.com/sindresorhus/callsites"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camel-case@4.1.2","MIT","https://github.com/blakeembrey/change-case"
"camelcase-css@2.0.1","MIT","https://github.com/stevenvachon/camelcase-css"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase"
"camelcase@6.3.0","MIT","https://github.com/sindresorhus/camelcase"
"camelize@1.0.1","MIT","https://github.com/ljharb/camelize"
"caniuse-api@3.0.0","MIT","https://github.com/nyalab/caniuse-api"
"caniuse-lite@1.0.30001741","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"case-sensitive-paths-webpack-plugin@2.4.0","MIT","https://github.com/Urthen/case-sensitive-paths-webpack-plugin"
"ccount@2.0.1","MIT","https://github.com/wooorm/ccount"
"chalk@2.4.2","MIT","https://github.com/chalk/chalk"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"char-regex@1.0.2","MIT","https://github.com/Richienb/char-regex"
"char-regex@2.0.2","MIT","https://github.com/Richienb/char-regex"
"character-entities-html4@1.1.4","MIT","https://github.com/wooorm/character-entities-html4"
"character-entities-html4@2.1.0","MIT","https://github.com/wooorm/character-entities-html4"
"character-entities-legacy@1.1.4","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities-legacy@3.0.0","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities@2.0.2","MIT","https://github.com/wooorm/character-entities"
"character-reference-invalid@2.0.1","MIT","https://github.com/wooorm/character-reference-invalid"
"check-types@11.2.3","MIT","git+https://gitlab.com/philbooth/check-types.js"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"chrome-launcher@0.15.2","Apache-2.0","https://github.com/GoogleChrome/chrome-launcher"
"chrome-trace-event@1.0.4","MIT","https://github.com/samccone/chrome-trace-event"
"chromium-edge-launcher@0.2.0","Apache-2.0","https://github.com/cezaraugusto/chromium-edge-launcher"
"ci-info@2.0.0","MIT","https://github.com/watson/ci-info"
"ci-info@3.9.0","MIT","https://github.com/watson/ci-info"
"cjs-module-lexer@1.4.3","MIT","https://github.com/nodejs/cjs-module-lexer"
"clean-css@5.3.3","MIT","https://github.com/clean-css/clean-css"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-spinners@2.9.2","MIT","https://github.com/sindresorhus/cli-spinners"
"cliui@6.0.0","ISC","https://github.com/yargs/cliui"
"cliui@7.0.4","ISC","https://github.com/yargs/cliui"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone"
"clsx@2.1.1","MIT","https://github.com/lukeed/clsx"
"co@4.6.0","MIT","https://github.com/tj/co"
"coa@2.0.2","MIT","https://github.com/veged/coa"
"collect-v8-coverage@1.0.2","MIT","https://github.com/SimenB/collect-v8-coverage"
"color-convert@1.9.3","MIT","https://github.com/Qix-/color-convert"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.3","MIT","https://github.com/dfcreative/color-name"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-string@1.9.1","MIT","https://github.com/Qix-/color-string"
"color@4.2.3","MIT","https://github.com/Qix-/color"
"colord@2.9.3","MIT","https://github.com/omgovich/colord"
"colorette@1.4.0","MIT","https://github.com/jorgebucaran/colorette"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"combined-stream@1.0.8","MIT","https://github.com/felixge/node-combined-stream"
"comma-separated-tokens@2.0.3","MIT","https://github.com/wooorm/comma-separated-tokens"
"command-exists@1.2.9","MIT","https://github.com/mathisonian/command-exists"
"commander@12.1.0","MIT","https://github.com/tj/commander.js"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@4.1.1","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"commander@8.3.0","MIT","https://github.com/tj/commander.js"
"commander@9.5.0","MIT","https://github.com/tj/commander.js"
"common-tags@1.8.2","MIT","https://github.com/zspecza/common-tags"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible"
"compression@1.8.1","MIT","https://github.com/expressjs/compression"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map"
"confusing-browser-globals@1.0.11","MIT","https://github.com/facebook/create-react-app"
"connect-history-api-fallback@2.0.0","MIT","https://github.com/bripkens/connect-history-api-fallback"
"connect@3.7.0","MIT","https://github.com/senchalabs/connect"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"convert-source-map@1.9.0","MIT","https://github.com/thlorenz/convert-source-map"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.6","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.7.1","MIT","https://github.com/jshttp/cookie"
"core-js-compat@3.45.1","MIT","https://github.com/zloirock/core-js"
"core-js-pure@3.45.1","MIT","https://github.com/zloirock/core-js"
"core-js@3.45.1","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cosmiconfig@5.2.1","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@6.0.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@7.1.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@9.0.0","MIT","https://github.com/cosmiconfig/cosmiconfig"
"create-jest@29.7.0","MIT","https://github.com/jestjs/jest"
"cross-fetch@3.2.0","MIT","https://github.com/lquixada/cross-fetch"
"cross-spawn@7.0.6","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypto-random-string@2.0.0","MIT","https://github.com/sindresorhus/crypto-random-string"
"css-blank-pseudo@3.0.3","CC0-1.0","https://github.com/csstools/postcss-plugins"
"css-color-keywords@1.0.0","ISC","https://github.com/sonicdoe/css-color-keywords"
"css-declaration-sorter@6.4.1","ISC","https://github.com/Siilwyn/css-declaration-sorter"
"css-has-pseudo@3.0.4","CC0-1.0","https://github.com/csstools/postcss-plugins"
"css-in-js-utils@3.1.0","MIT","https://github.com/robinweser/css-in-js-utils"
"css-loader@6.11.0","MIT","https://github.com/webpack-contrib/css-loader"
"css-minimizer-webpack-plugin@3.4.1","MIT","https://github.com/webpack-contrib/css-minimizer-webpack-plugin"
"css-prefers-color-scheme@6.0.3","CC0-1.0","https://github.com/csstools/postcss-plugins"
"css-select-base-adapter@0.1.1","MIT","https://github.com/nrkn/css-select-base-adapter"
"css-select@2.1.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-select@4.3.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-select@5.2.2","BSD-2-Clause","https://github.com/fb55/css-select"
"css-selector-parser@3.1.3","MIT","https://github.com/mdevils/css-selector-parser"
"css-to-react-native@3.2.0","MIT","https://github.com/styled-components/css-to-react-native"
"css-tree@1.0.0-alpha.37","MIT","https://github.com/csstree/csstree"
"css-tree@1.1.3","MIT","https://github.com/csstree/csstree"
"css-what@3.4.2","BSD-2-Clause","https://github.com/fb55/css-what"
"css-what@6.2.2","BSD-2-Clause","https://github.com/fb55/css-what"
"cssdb@7.11.2","CC0-1.0","https://github.com/csstools/cssdb"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssnano-preset-default@5.2.14","MIT","https://github.com/cssnano/cssnano"
"cssnano-utils@3.1.0","MIT","https://github.com/cssnano/cssnano"
"cssnano@5.1.15","MIT","https://github.com/cssnano/cssnano"
"csso@4.2.0","MIT","https://github.com/css/csso"
"cssom@0.3.8","MIT","https://github.com/NV/CSSOM"
"cssom@0.4.4","MIT","https://github.com/NV/CSSOM"
"cssstyle@2.3.0","MIT","https://github.com/jsdom/cssstyle"
"csstype@3.1.3","MIT","https://github.com/frenic/csstype"
"damerau-levenshtein@1.0.8","BSD-2-Clause","https://github.com/tad-lispy/node-damerau-levenshtein"
"data-urls@2.0.0","MIT","https://github.com/jsdom/data-urls"
"data-view-buffer@1.0.2","MIT","https://github.com/inspect-js/data-view-buffer"
"data-view-byte-length@1.0.2","MIT","https://github.com/inspect-js/data-view-byte-length"
"data-view-byte-offset@1.0.1","MIT","https://github.com/inspect-js/data-view-byte-offset"
"date-fns@2.30.0","MIT","https://github.com/date-fns/date-fns"
"dayjs@1.11.18","MIT","https://github.com/iamkun/dayjs"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@3.2.7","MIT","https://github.com/visionmedia/debug"
"debug@4.4.1","MIT","https://github.com/debug-js/debug"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize"
"decimal.js@10.6.0","MIT","https://github.com/MikeMcl/decimal.js"
"decode-named-character-reference@1.2.0","MIT","https://github.com/wooorm/decode-named-character-reference"
"decode-uri-component@0.2.2","MIT","https://github.com/SamVerschueren/decode-uri-component"
"dedent@0.7.0","MIT","https://github.com/dmnd/dedent"
"dedent@1.7.0","MIT","https://github.com/dmnd/dedent"
"deep-is@0.1.4","MIT","https://github.com/thlorenz/deep-is"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge"
"default-browser-id@5.0.0","MIT","https://github.com/sindresorhus/default-browser-id"
"default-browser@5.2.1","MIT","https://github.com/sindresorhus/default-browser"
"default-gateway@6.0.3","BSD-2-Clause","https://github.com/silverwind/default-gateway"
"defaults@1.0.4","MIT","https://github.com/sindresorhus/node-defaults"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-lazy-prop@3.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-properties@1.2.1","MIT","https://github.com/ljharb/define-properties"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-newline@3.1.0","MIT","https://github.com/sindresorhus/detect-newline"
"detect-node@2.1.0","MIT","https://github.com/iliakan/detect-node"
"detect-port-alt@1.1.6","MIT","https://github.com/node-modules/detect-port"
"devlop@1.1.0","MIT","https://github.com/wooorm/devlop"
"didyoumean@1.2.2","Apache-2.0","https://github.com/dcporter/didyoumean.js"
"diff-sequences@27.5.1","MIT","https://github.com/facebook/jest"
"diff-sequences@29.6.3","MIT","https://github.com/jestjs/jest"
"dijkstrajs@1.0.3","MIT","https://github.com/tcort/dijkstrajs"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"direction@2.0.1","MIT","https://github.com/wooorm/direction"
"dlv@1.1.3","MIT","https://github.com/developit/dlv"
"dns-packet@5.6.1","MIT","https://github.com/mafintosh/dns-packet"
"doctrine@2.1.0","Apache-2.0","https://github.com/eslint/doctrine"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"dom-converter@0.2.0","MIT","https://github.com/AriaMinaei/dom-converter"
"dom-helpers@5.2.1","MIT","https://github.com/react-bootstrap/dom-helpers"
"dom-serializer@0.2.2","MIT","https://github.com/cheeriojs/dom-renderer"
"dom-serializer@1.4.1","MIT","https://github.com/cheeriojs/dom-renderer"
"dom-serializer@2.0.0","MIT","https://github.com/cheeriojs/dom-serializer"
"domelementtype@1.3.1","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domexception@2.0.1","MIT","https://github.com/jsdom/domexception"
"domhandler@4.3.1","BSD-2-Clause","https://github.com/fb55/domhandler"
